Pool,Token 0,Token 1,Exchange
0xFCFe058EFA0bE5BCcFdD45e2C079997935FE0A64,0xB705268213D593B8FD88d3FDEFF93AFF5CbDcfAE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xff0Ca8fB445d3c62192e66a9eCB7D7d31a73E3dc,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x33Ba0F96980314cF962bd6224b5C3BEfA5946202,uniswapV2
0xFCDAE85317Be9d0239cF11F99f3B7980925ee089,0x450E7F6e3a2f247A51b98C39297a9a5BfbDb3170,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x1b7C2f100DD432cfA3268e0E4674E9e1954e48Ce,0x4b94c8567763654101F690Cf4d54957206383b75,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xdB161BB5BEA8917D41f858c0763Dd27C0EBF7c2a,0x4c746Edf20762dC201aC40135e0C13e400d23D58,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x97C4adc5d28A86f9470C70DD91Dc6CC2f20d2d4D,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,uniswapV2
0xCDD84edA84e6908B8f96800A76FB4f6E141419Fd,0x73A2E29356791C195102fF8A1DBba49281E93980,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x8c9e7Af17aF96D00541466e1c5210873dcf38162,0x3127294F1FD3C097eF31E54301069346B29D0209,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xd561235046BB35e4Ca93995aE39Db2045Af62b9a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC382e04099A435439725BB40647e2B32dC136806,uniswapV2
0x9D2dfD7791A81C60E59c8Afa143d46c24eFa8123,0x00008110c8c2a752903249537fF625a489c25000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x63F2A1B80Af5b19DA43Ccccdf89B286155B92b7c,0x0414D8C87b271266a5864329fb4932bBE19c0c49,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xDecFB9C78F6C3aC51bc9770ACd40Ae9a7b6C9012,0x0e1Bb5546524235C8ABfd6f9b77b25c2cA0e12E0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x77778AFCc37256603D54e67143BB234b6F2Fc7C0,0x9F891b5ECbd89DD8A5Ee4d1D80EfC3fE78b306CB,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xBb1565072FB4f3244eBcE5Bc8Dfeda6baEb78Ad3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xcCcBF11AC3030ee8CD7a04CFE15a3718df6dD030,uniswapV2
0x94A0ae2B443F9C0cA0Fc6ae8a653a5c4E934b92E,0x36ac219f90f5A6A3C77f2a7B660E3cC701f68e25,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xddF8390cEd9fAD414b1ca1DD4Fe14F881C2Cfa70,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xFc0d6Cf33e38bcE7CA7D89c0E292274031b7157A,uniswapV2
0x3E8E036Ddfd310B0838d3CC881A9fa827778845D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE94B97b6b43639E238c851A7e693F50033EfD75C,uniswapV2
0x950bf51Bb0D3753D6858749d9a02AcE560446F99,0x71a28feAEe902966DC8D355e7B8Aa427D421e7e0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x7463286A379F6F128058bb92B355e3d6E8BDB219,0xBD100d061E120b2c67A24453CF6368E63f1Be056,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x18f238a96392A8FAbB87065b5129DD00192e6Cb1,0x39795344CBCc76cC3Fb94B9D1b15C23c2070C66D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x1CF4B25eA65cEC291FD17aA3769867C32dE0FFf3,0x0981d9774a59a703dB85f5EaA23672283EA31106,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x775e4D9F7b97b0B67CaB8C953bEF80c5e194EbAF,0xAbaF9c47094B1a774432FfaE5B6d92c78eE69BbB,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x85917D97a4c399816CF6eDB2d2E8767002F6a96a,0x8052327F1BAF94A9DC8B26b9100f211eE3774f54,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xAEC2A2035fE9F72456593B6BdaC82b0C13953993,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xdA429496C38F35179E0dd6287244980A08c72b9a,uniswapV2
0xcdE8D6dBf0c2DeB16Cd3D2c3282dAA6b2667a3Ef,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe1283567345349942AcDFaD3692924a1B16CF3Cc,uniswapV2
0x6fCC7DB7ACbC3e9ddE3EE7d96cb61Fc9C0CA17a7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xcbE771323587EA16dACB6016e269D7F08A7ACC4E,uniswapV2
0xA42386FbcA467Fd75Cd17CCcCbEdD968135e4062,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd4A9010f6B31014d061C1Bf0B5a8507cEF2764e0,uniswapV2
0xa3d4562b614Bb419ad0d135Df453eca9c071430D,0xB5F1457d6FBa1956Fb8d31B0B7CAcA14BDe0bE4b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x1387E926d04CaB36cFf8fa2A9B37a6e83f27dc7C,0x162433c934aA74ba147E05150B1206b2C922f71d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xc628da629c615909c961b1C69C3bCAc0c3FAd8a9,0xa47c8bf37f92aBed4A126BDA807A7b7498661acD,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xaddCfb76e511530cC112166d6116D405fb743512,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC7555f6410E983C867748879B2F6d2b0b0e100fd,uniswapV2
0xDFe317F907cA9BF6202CddEC3DEF756438A3B3F7,0x38A2fDc11f526Ddd5a607C1F251C065f40fBF2f7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x7a35Fde859f614E12fdc314A87622f189B7bcCAb,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe0DcB3E02798D1c6a9650fe1381015ec34705153,uniswapV2
0x1693C24445895bd8F4d5A327EAfA0263191ED906,0x60EF10EDfF6D600cD91caeCA04caED2a2e605Fe5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x1037Fa1f40b69c9266C4AeB2ABcEDC7553614b4C,0x038a68FF68c393373eC894015816e33Ad41BD564,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x99207b61899635EcF5C5096F12F0939c6c436A4B,0xB83c27805aAcA5C7082eB45C868d955Cf04C337F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xfDa299CBcce3c9E71633DCEBf9e10E4aBA2B1E4f,0xd432e8611377E307D3e5710132515be1E6AA6156,0xdAC17F958D2ee523a2206206994597C13D831ec7,uniswapV2
0x208967332Dc89DCB893dCf220d5EC19F560727eC,0x986EE2B944c42D017F52Af21c4c69B84DBeA35d8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xdc3f6f4C00B55F56d5Ef6293b762c6483af24A82,0x8185Bc4757572Da2a610f887561c32298f1A5748,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xd4405F0704621DBe9d4dEA60E128E0C3b26bddbD,0x3449FC1Cd036255BA1EB19d65fF4BA2b8903A69a,0x6B175474E89094C44Da98b954EedeAC495271d0F,uniswapV2
0x70EA56e46266f0137BAc6B75710e3546f47C855D,0xB4EFd85c19999D84251304bDA99E90B92300Bd93,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xC180869eeff55eE737e4B4f10D93B27B10bF976b,0x8929e9DbD2785e3BA16175E596CDD61520feE0D1,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,uniswapV2
0x59262237ae60910990A1cBb1dc8Feb865d46e9CD,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xFA7221bE35c6606d69Dd1c80018F7B053A63A9A5,uniswapV2
0xa22A11D16187C2833B6067C1a666E6fA9317836f,0x84679bc467DC6c2c40ab04538813AfF3796351f1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x2b3dc183383b61bBd7A35FB7F571dA7811F08e5d,0x817497E83684E07F5963BdBa33DF8A9A81386B37,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x525Dab6f58F66974C081EE67AEbF29B0f9f44185,0x47F7b78436D5d93Fa36953FD6540B397D305C0df,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x1812eF69e1753f908229df40d304a5fbdcd52dd3,0x77FbA179C79De5B7653F68b5039Af940AdA60ce0,0xdAC17F958D2ee523a2206206994597C13D831ec7,uniswapV2
0x48E313460DD00100e22230e56E0A87B394066844,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd26114cd6EE289AccF82350c8d8487fedB8A0C07,uniswapV2
0x1bbbbD88ee17ac075c5D0cB0f8214A50Ac636A2C,0x9C38688E5ACB9eD6049c8502650db5Ac8Ef96465,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xc21CD79B741a4699d3Aac99F6383330610308e35,0x6A6BfdD2174adE27258fE96b9AFaE3758Dec14F2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xB76bCF6B873cbD749854A90D477e6Fe1fcBe86a6,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xea3983Fc6D0fbbC41fb6F6091f68F3e08894dC06,uniswapV2
0xe94272661Fd46362e5dd247221e0Fc018a298d09,0x9040e237C3bF18347bb00957Dc22167D0f2b999d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x45D559C7E2c2132E59100008CC2241B68C9689Ed,0x6C4C193bff0a117F0C2B516802abbA961A1Eeb12,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x29A9777DA2Bacd8C4a28b6fd8247C4Ca4F098f12,0x875773784Af8135eA0ef43b5a374AaD105c5D39e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x3Ba3C8fB0142A6f2bf3e2990A08957866203f961,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xD90E69f67203EBE02c917B5128629E77B4cd92dc,uniswapV2
0xC2923b8a9683556A3640ccc2961B2F52B5C4459A,0x4Fabb145d64652a948d72533023f6E7A623C7C53,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xd46Da99978cb71600aaF3D7dcFBF83B4Ab8F8C3C,0x9863BcC2Fb23dfDf5fE275Aa4C5575a32A580911,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x502700F282e6BfC2Bb3b805893fAdFfaCf688e7b,0x584bC13c7D411c00c01A62e8019472dE68768430,0x6B175474E89094C44Da98b954EedeAC495271d0F,uniswapV2
0x36708B774E902cd86Ab0970B0F0cfB6c41Dc8Fb5,0x473F4068073Cd5b2aB0E4Cc8E146F9EDC6fb52CC,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x3a001a2F3Afe493C4d84eAa04a9a5099959Ab36b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf23a2BF7619Ad93300499c3fC7d7145A06CcA562,uniswapV2
0x3322f41dfa379B6D3050C1e271B0b435b3Ee3303,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xfAC77A24E52B463bA9857d6b758ba41aE20e31FF,uniswapV2
0xe93e052ae72b2B4958C9cA51b41c31e4089BDa52,0x389FE2f35A31A18523C56EDAac0e3261a33402C0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x40449D1F4C2D4f88dfd5b18868c76738a4E52FD4,0xaC0104Cca91D167873B8601d2e71EB3D4D8c33e0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xde7EC7b5eD50bb011EBe4a87A9Ec0E1E2BE050aF,0x5C2975269e74Cb3a8514E5b800A1e66C694d4Df8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x15E470f37621B6A635D32C3D8473a578b5Ec0D2b,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xcf9c692F7e62Af3c571D4173fd4ABf9A3E5330D0,uniswapV2
0x0a05e2E9d6333387d4F634b08FfF5210292f5561,0x99ea4dB9EE77ACD40B119BD1dC4E33e1C070b80d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x9866103B576bC362E934B8E96115e72413B6a8C2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xcf9c692F7e62Af3c571D4173fd4ABf9A3E5330D0,uniswapV2
0xDE26d72fCF376A8a98560c8D57b1465715037851,0x9C2dc0c3CC2BADdE84B0025Cf4df1c5aF288D835,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x74667A9C90bb67C67b84653e6Ed465BcAce63440,0x30bCfaE081DeA6F1ACd014947aBBFaB791cc2296,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xA423cBcF2a04aC38DFD10E53876B2208b5459275,0x2D17B511A85B401980CC0FEd15A8D57FDb8EEc60,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x7a2A559dBE9232e743e1E9EE794D20a60e9Fbb7a,0x1566bfB122456903A97C63e3B6360dB999dfb48e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xe8e5d6786431D2D8c18A90feaC1f5E7d9BF225CC,0x1fE24F25b1Cf609B9c4e7E12D802e3640dFA5e43,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,uniswapV2
0x4c3C16527f66e887241154e96f6bAcabb3128abb,0x407a3E019c655B779ccD098Ff50377E4C5F1C334,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,uniswapV2
0x551617C45F817aAb6F8ceAFC873CD3B137e6A70c,0x9f4909Cc95FB870BF48C128C1Fdbb5F482797632,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x5c8632EBB48151624798C03C5E1512b8D0eb238d,0x08c8030995Ce862d854D97666AC44c4015A592Fe,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xf73976a2dB701A1321c8b8FC03F4a900ab06Bb14,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xDb529C2A773aD4f65712F13a50941Fa78eB2146a,uniswapV2
0xC4da39E646e7F5D233B89CA0F7B75344e7ddB2cc,0x1E18821E69B9FAA8e6e75DFFe54E7E25754beDa0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x061883CD8a060eF5B8d83cDe362C3Fdbd8162EeE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF1182229B71E79E504b1d2bF076C15a277311e05,uniswapV2
0xd10122eF86ae040EfEe3f53F35D3247230CA670C,0x147faF8De9d8D8DAAE129B187F0D02D819126750,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xf956cdc8F43637F34F4BE368fA1Cb7DA01D622Be,0x626E8036dEB333b408Be468F951bdB42433cBF18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x05cb3f8d65F91D3D518310aBE678009a75d7e0cB,0xbD0a4bf098261673d5E6e600Fd87ddcd756e6764,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x01388f9242964E2AAAdEF6379eB92276acb5520E,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf8C3527CC04340b208C854E985240c02F7B7793f,uniswapV2
0xa4fAb57e94c8D84C258f7Cacd56AF7F66C36c9c4,0x6bDdE71Cf0C751EB6d5EdB8418e43D3d9427e436,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xaF996125e98b5804c00FFDB4f7fF386307c99A00,0x5BEfBB272290dD5b8521D4a938f6c4757742c430,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x33cA8454b6353459502aFaB202f9Bd1e5bC0e0DE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF19308F923582A6f7c465e5CE7a9Dc1BEC6665B1,uniswapV2
0x9E4c7D0C5Ab9Caa76d443fCB1EBa35F66Bf15BdE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xff8C479134A18918059493243943150776cF8CF2,uniswapV2
0x1A1FE6F955B6567a75dddEc526320a4A1A214fA9,0x0f71B8De197A1C84d31de0F1fA7926c365F052B3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x39dE6c18D82Ab9dD1ed4b9E0B4D1BC971DDD6C9D,0x505a84a03e382331A1Be487b632Cf357748b65d6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xeAB7e907E01203bf0B823dBe135b151921B74568,0x245ef47D4d0505ECF3Ac463F4d81f41ADE8f1fd1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x1e8ff5341bc63782b0212926D6eaf43CB80a0C75,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xE4CFE9eAa8Cdb0942A80B7bC68fD8Ab0F6D44903,uniswapV2
0x28d3b36C0E064b455B8Ca28CC0FB57FE20f949F9,0xa8388b8334BEB4840D65eD80F858B080dFFD7e2B,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xb079D6bE3faf5771e354586DbC47d0a3D37C34fb,0x8Fc8f8269ebca376D046Ce292dC7eaC40c8D358A,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xE5c5227d8105D8D5f26Ff3634Eb52e2d7CC15B50,0x00a8b738E453fFd858a7edf03bcCfe20412f0Eb0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xf64af01A14c31164FF7381cF966df6f2B4cB349F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xEec2bE5c91ae7f8a338e1e5f3b5DE49d07AfdC81,uniswapV2
0x7235C4aA48B753e48c3786eC60D3BDdEF5F4b27a,0xA3c31927A092BD54eb9A0B5DfE01D9DB5028BD4f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x1B10fa100C9cbbBa76853ad2F9A42B9340CE7164,0xa8B61CfF52564758A204F841E636265bEBC8db9B,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xEC5E74814F3f8Cdf6dC919a9E32954496379C075,0x93eEB426782BD88fCD4B48D7b0368CF061044928,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xA6237656D15A7f15348c7Fd9A0e11551c516E378,0x0A58153a0CD1cfaea94cE1f7FdC5D7E679eCa936,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x27C64bDCA05D79F6Ee32c3e981dC5153d9D794CD,0x0000000000b3F879cb30FE243b4Dfee438691c04,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x05BE6820730b30086d6355C44c424230AaFf41fb,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xcFEB09C3c5F0f78aD72166D55f9e6E9A60e96eEC,uniswapV2
0x906A305A5D4344CD329928a1A76cb2f4B4f55cF8,0x69e37422cB87d963367F73A119C8ce9a4D529b72,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x59C1349BC6F28A427E78DdB6130ec669C2F39b48,0x2d94AA3e47d9D5024503Ca8491fcE9A2fB4DA198,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xb14b9464b52F502b0edF51bA3A529bC63706B458,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xFd09911130e6930Bf87F2B0554c44F400bD80D3e,uniswapV2
0x5cD0DbA2365c35620D6Cb938385a029199a9A293,0x1416946162B1C2c871A73B07E932D2fB6C932069,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x579DA7ea1b4f31913a32B02B67B38919790f91b9,0x5441765d3Ab74E0347Df52FFAB5A69e5146B5D26,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x304Ac5Cd9cdeB7D542aa125664C998A8323C978C,0x2A173B37D88f7CD83FAd568c40EC30e1c09DDE88,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x45fD263b121dcF3e0173d1107D8667fa7942Ed62,0xA067237f8016d5e3770CF08b20E343Ab9ee813d5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xFd7e2F93CfA76f6a6ecf740bA280A94468b103ec,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC86D054809623432210c107af2e3F619DcFbf652,uniswapV2
0xEBd754BBbF9b4b6ea9535bD041044e8e5aAcc498,0x4CD0c43B0D53bc318cc5342b77EB6f124E47f526,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xf660809B6D2D34cc43f620a9B22A40895365A5F8,0x92D6C1e31e14520e676a687F0a93788B716BEff5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xBa7872534a6C9097d805d8BEE97e030f4e372e54,0x961C8c0B1aaD0c0b10a51FeF6a867E3091BCef17,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x32Ce7e48debdccbFE0CD037Cc89526E4382cb81b,0x62359Ed7505Efc61FF1D56fEF82158CcaffA23D7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x4361966d6b6137544878698EbA84B73BD1832f5F,0x1955d744F9435522Be508D1Ba60E3c12D0690B6A,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x9C192844d3Ce23dd10AD8dBa6acF272f6A1B89f5,0x85516e8862aB543EA15972B7809256efEC0696ea,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x4FF28e9A5572E59FB9DB5754d0fc94986e982675,0x34bc13dE8e5124a7c47D4b7Ff7C5ADE6ee34FabA,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x471fBD0728529f8C099b52346c05577dDa5633F6,0x1961B3331969eD52770751fC718ef530838b6dEE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xD6054455Ca2e1AEf02178E0462D9ab953bEA4e23,0x0Cf0Ee63788A0849fE5297F3407f701E122cC023,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xB89Ed43f45D1f870bE815c7b53368a1cC5184474,0x7B0C06043468469967DBA22d1AF33d77d44056c8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x11FA2Aac28F4E84b2e5B9907580Dbf44A1975912,0x785c34312dfA6B74F6f1829f79ADe39042222168,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,uniswapV2
0x4831e261Bb90e498f64C99A222dfbfD2C820e8F9,0x0C37Bcf456bC661C14D596683325623076D7e283,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xfa0f34720db146817A932b826B99CF66D088a2F5,0x2EFAf4c3DDB991F839Ed75e726EB489c20561A29,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x173a958B4381F72381C3A1099bF715D0AcD82309,0xB7BDa6a89e724f63572Ce68FdDc1a6d1d5D24BCf,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x9E0320abb80bb124252AcEc23A687514ffB8b528,0x94Ec918ddEEcFDfCBf8C8d3E848B7c3E8D8CeAa1,0xdAC17F958D2ee523a2206206994597C13D831ec7,uniswapV2
0x10357BF1d2c492B4FD0f7DB37dc93f970110D673,0x0B44547be0A0Df5dCd5327de8EA73680517c5a54,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xd7cFbCadaaF6475321cfcf3884F15A93400bE658,0x7240aC91f01233BaAf8b064248E80feaA5912BA3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x92dBB765f587F6E16C07C799E0dB6A1f3AF498B8,0x491E136FF7FF03E6aB097E54734697Bb5802FC1C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x3892dB0E5CA80dD739B14E676212a79499C43CEa,0x4548F48FDbb0a9fc952c201b28671D9F58aa16D3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x4dFCb1482878EDEDcCD6cC19F9D043CDd56ffD06,0x191557728e4d8CAa4Ac94f86af842148c0FA8F7E,0xdAC17F958D2ee523a2206206994597C13D831ec7,uniswapV2
0x1FeAD6B98371793a0897B3d1A9402e4bB9906775,0x47DA5456bC2e1ce391b645Ce80F2E97192e4976a,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,uniswapV2
0xa8Eb39cD07768527B42Eaa64Ec973ea5bD570Ae5,0x9a0242b7a33DAcbe40eDb927834F96eB39f8fBCB,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0x890ff7533Ca0C44F33167FdEEeaB1cA7E690634F,0x155ff1A85F440EE0A382eA949f24CE4E0b751c65,0x6B175474E89094C44Da98b954EedeAC495271d0F,uniswapV2
0x76dFe78B0cE06E77Aa41326208Cd03A773cB5Bbf,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf79F9020560963422eCC9C0c04D3a21190BBf045,uniswapV2
0xb27C012b36e79dECb305FD1e512bA90eb035a6FA,0xB2279B6769CFBa691416F00609b16244c0cF4b20,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,uniswapV2
0xbDfe29d9E42Ea541C581eeF6CF3A2bB27B51e2c4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xFF75CEd57419bcaEBe5F05254983b013B0646eF5,uniswapV2
0x9339227Db67f747114C929B26B81fe7974436B94,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF94b5C5651c888d928439aB6514B93944eEE6F48,uniswapV2
