Pool,Token 0,Token 1,Exchange,Reserve 0,Reserve 1,Quote,blockNumber
0x92926b403cb81F5c4C16535Cd44543994268fA6b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xff56Cc6b1E6dEd347aA0B7676C85AB0B3D08B0FA,sushiswapV2,395783252253372862,33381429609351164381684,1.185639012124579e-05,19538496.0
0x22Ae58315BBa4d583c171a0CFD1D26b97399e7eA,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf8C3527CC04340b208C854E985240c02F7B7793f,sushiswapV2,67392235136549502,181028792289105474447,0.0003722735719792,19538496.0
0x0040a2CEBc65894BC2cFb57565f9ACfa33Fab137,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xdbDD6F355A37b94e6C7D32fef548e98A280B8Df5,sushiswapV2,1635810001880604,29333929852638995738908,5.576511603110144e-08,19538496.0
0x8dfADeF1f9C4521Cd5e451EDFc6F0f00aDAC0168,0x16631e53C20Fd2670027C6D53EfE2642929b285C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,8575492823121577649712010,732314374857394,11710124937.519506,19538496.0
0x8ed26A97CA17Ae8f652f182091475Ffa9B07B084,0x0ab87046fBb341D058F17CBC4c1133F25a20a52f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,135164533455779951,124518246796283472,1.0854998117417618,19538496.0
0xB7df0EF1C1232de62C0D99Df9B5b92d35b522F6B,0x5166E09628b696285E3A151e84FB977736a83575,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,10772473391029402834912136,1517973674125137125,7096614.107776254,19538496.0
0x54138c3d494ec7edE33ed08EE6e0f7BC6149e2fC,0x4b13006980aCB09645131b91D259eaA111eaF5Ba,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,23993451992586603851666,10023181378003253,2393796.0501485416,19538496.0
0x279Ca79d5fb2490721512C8Ae4767E249D75F41B,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,1516469616132387489560,418796487850819071,3621.017988748211,19538496.0
0xE659cbac388c8FED117308003a05a9a138cbfA1f,0x3405A1bd46B85c5C029483FbECf2F3E611026e45,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,128236011278654999767,968691747180928,132380.6171073982,19538496.0
0x64031885D6232f266D20Bc5ECa2555ed38a742E7,0x00C2999c8B2AdF4ABC835cc63209533973718eB1,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,sushiswapV2,2112918319667826622099113069,21289329,99247764.90925696,19538496.0
0x9BffA3ce3E56d0d26447a45771FEc76bD4173022,0xba100000625a3754423978a60c9317c58a424e3D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,111715771055843642627,164080968521253427,680.8575794174027,19538496.0
0x4F871F310AD0E8a170db0021c0ce066859d37469,0x18aAA7115705e8be94bfFEBDE57Af9BFc265B998,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,580461691250511076229,32441426259768731,17892.60702049815,19538496.0
0xDA93C59c1aa237CF1C1C22f160bD3b4a13673ffD,0x41e5560054824eA6B0732E656E3Ad64E20e94E45,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,508645180,1469514262487632,3461.315027585729,19538496.0
0x48A451B9aE34cBcf70b2F2C40Cf1A81679588098,0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5,0xdAC17F958D2ee523a2206206994597C13D831ec7,sushiswapV2,61982964585715066427,44038280,1.4074792336511568,19538496.0
0x1923eDe7104c67d4Af0A970bf8E8d566eaea2680,0x973e52691176d36453868D9d86572788d27041A9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,154889896103452557981,1311762573537341,118077.69121341182,19538496.0
0x3a50Efb9A94D1559e183Cc7df39fea9E00892009,0x7d647b1A0dcD5525e9C6B3D14BE58f27674f8c95,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,1367075868179335318,2815847222463141,485.4936224073606,19538496.0
0x09e0f59C53a29EF813ab6de2D4308c13070709cB,0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,70499962180796015320,14979295297163064,4706.49391591526,19538496.0
0x7d2103Aab2612fdfB7FC0fcB3a879A36B7802EF9,0x111111111117dC0aa78b770fA6A738034120C302,0x6B175474E89094C44Da98b954EedeAC495271d0F,sushiswapV2,8284410459772914590,5024345128867040107,1.648853780401228,19538496.0
0x9461E49BC31788B143dC4c743759bE834B8c8B62,0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,8246639596803176,9113215341079379,0.9049099893020234,19538496.0
0xAB664Da38f0d99a78d6fb65baf12d5F6CAD501c2,0x761D38e5ddf6ccf6Cf7c55759d5210750B5D60F3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,242301411416213718715310656,19317121517233351,12543349753.225386,19538496.0
0x4708713b4B6BD32E41bCB2f9C5901D74FEDBa447,0x7b39917f9562C8Bc83c7a6c2950FF571375D505D,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,sushiswapV2,107270990881425098986183047,17613614340,6090.231613497738,19538496.0
0xA023CCa9DE8486d867e8b2F7bfd133A96455f850,0x0aCe32f6E87Ac1457A5385f8eb0208F37263B415,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,5472105970747796,545647144579684401,1002865.3178352092,19538496.0
0xc20e6F620D67496c862942a6D9f786E2f343BC45,0x5DE8ab7E27f6E7A1fFf3E5B337584Aa43961BEeF,0xdAC17F958D2ee523a2206206994597C13D831ec7,sushiswapV2,1715052053410013975406,41161154,41.666763118692295,19538496.0
0x782BC0Ba081A8e1a1fB575878C0A96ACb3063243,0x80C62FE4487E1351b47Ba49809EBD60ED085bf52,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,89543727811101218584,4017249313975628,22289.810965823584,19538496.0
0xD341C44e41f4de67cfC866Ef0761FdAF52C9ef18,0x6A6AA13393B7d1100c00a57c76c39e8B6C835041,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,3115252003499,5956574818681769,522993.8510515388,19538496.0
0x816330B60679C073e253975AB0b528b4cA692f3F,0x3Ae962Fc1D3f2c4890237E4fE04dfe3a7EaB94e5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,3932707212717174819828436442,72128037288307,54523973763455.28,19538496.0
0xb011EA8096cE5986f3e89B4C2c02f193c82AbEa8,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE,sushiswapV2,2712710455311131661,75284286218504649341619,3.603289068103505e-05,19538496.0
0x747c9884d29474fe4334C477ebfd25f8a6f5B90D,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xD533a949740bb3306d119CC777fa900bA034cd52,sushiswapV2,246543392113984583651,423432030791726551029,0.5822502177102701,19538496.0
0x9350BAdf6a9C0302FCa69A1416D41c80711fB9dB,0x4674672BcDdDA2ea5300F5207E1158185c944bc0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,140448182754913251996,268421885496609,523236.7043956539,19538496.0
0x20c009ac5cE819652F2332c9C62F27F41b8De320,0xBbff34E47E559ef680067a6B1c980639EEb64D24,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,73251422458309566658221,88765051609089847,825228.1853099082,19538496.0
0x055CEDfe14BCE33F985C41d9A1934B7654611AAC,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xdAC17F958D2ee523a2206206994597C13D831ec7,sushiswapV2,190425763305252321839,190456385,0.9998392193848072,19538496.0
0x77BEeA8be74335363144a1234dC390aAA4292b9b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc50EF449171a51FbeAFd7c562b064B6471C36caA,sushiswapV2,8490949171256179,68321569228213341296,1.2427918836135057e-13,19538496.0
0xFD2F9D995950473FbBC90dd66f636A2226c6CaCB,0x986D64b30BCF02Fe06df2ca1C680F05567Ae6c00,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,71341229515245784674,122617768174827431,581.8180397275543,19538496.0
0xF9F934403ACe836834a2B1C22C753690d61fB6a4,0x03ab458634910AaD20eF5f1C8ee96F1D6ac54919,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,28459730102670056,23689033262790,1201.3884140799328,19538496.0
0xf79eEea37924821464aC5B494280263faeEEfEAe,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xdFC3829b127761a3218bFceE7fc92e1232c9D116,sushiswapV2,4136593,7386102,56.0050890171839,19538496.0
0xf7497cB33B83DeB0Bbd59C2DF1beadA370d3be02,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,0xD533a949740bb3306d119CC777fa900bA034cd52,sushiswapV2,41170908924788844,244839512292450908,0.1681546762583477,19538496.0
0xf320326D297F2D32d86bda38aCE6585B0fB76e15,0x808507121B80c02388fAd14726482e061B8da827,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,sushiswapV2,15679958026717736438,61991536,0.2529370788089157,19538496.0
0xF15E21E1c90f851B735778c001Aa22A635Bf9dbc,0x9f8F72aA9304c8B593d555F12eF6589cC3A579A2,0xbCDa9E0658f4eECF56A0bd099e6DBc0C91f6A8c2,sushiswapV2,7148468190281697524,902463841338,0.0007921057734217,19538496.0
0xF04daC9cf12Fd8a2b0828a4Ba69f496ABCaa21A3,0xb4FBed161bEbcb37afB1Cb4a6F7cA18b977cCB25,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,289110323179108678372,381089675803453682,758.6411848328759,19538496.0
0xEca88364ff2ab836a44c97846066650048Ecb717,0x478e677C0bD24c848bD591Cc5273383DD5F30e4a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,20716808425569045210,891249644494864000,23.244675107063596,19538496.0
0xE47501f653409d393a07BB36E732aE848daD1A64,0xB62E45c3Df611dcE236A6Ddc7A493d79F9DFadEf,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,141104186795429537,359686095822,392298.1411693451,19538496.0
0xE3ad9C5Df48d22c048A185A8E9AfD4ebed2A89Cd,0x4b7265D153886a7Dc717e815862AcDE6FF7B5bc8,0xdAC17F958D2ee523a2206206994597C13D831ec7,sushiswapV2,9160457031025470066,21806954,0.4200704523440307,19538496.0
0xe06F8d30AC334c857Fc8c380C85969C150f38A6A,0x6B3595068778DD592e39A122f4f5a5cF09C90fE2,0x853d955aCEf822Db058eb8505911ED77F175b99e,sushiswapV2,19507091391838557026216,35588755553445449996316,0.5481251335845042,19538496.0
0xe044C0855235a79F3D7E0f7E18D04d25792B5F88,0x06b868B9676c4768ceD0BC038C07CdCe963722D1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,10323514919222266,14102751307024,732.0213406926172,19538496.0
0xdC512e2F34B933F634d8D379144E1f1bB2241009,0x8d96B4ab6C741a4C8679AE323a100d74f085BA8F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,4228853348703932164,300534075073645,14071.12770047012,19538496.0
0xdbB69ea87507525FffbD1C4f1AD6f7D30A9A402e,0x46e98FFE40E408bA6412bEb670507e083C8B95ff,0x4d224452801ACEd8B2F0aebE155379bb5D594381,sushiswapV2,316506697062591843992655,901188817984432859672,351.2101911899879,19538496.0
0xd535dbf27942551A98Cd0723552BDAf70628DbF8,0x3155BA85D5F96b2d030a4966AF206230e46849cb,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,sushiswapV2,959685221527323414,88279197118206610,10.87102344442821,19538496.0
0xD3743Fcc49D1D2796447A413Be3Af274c9231d67,0x25f8087EAD173b73D6e8B84329989A8eEA16CF73,0x557B933a7C2c45672B610F8954A3deB39a51A8Ca,sushiswapV2,25898661035782017378641,1641675512186409616449282,0.0157757491316233,19538496.0
0xd227083b6feB1a40A975D74575311Fb907fB960f,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0xC88F47067dB2E25851317A2FDaE73a22c0777c37,sushiswapV2,201445794,139816915259022,1.4407827094940948e-05,19538496.0
0xd1d66e023C52971f5501dc155dc9F945F3c0B9BC,0x08d32b0da63e2C3bcF8019c9c5d849d7a9d791e6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,2446285,1059056619092835,2309871782.0161824,19538496.0
0xCCd71EDDf73cCC24A6f960B1EA445eBD805E40E2,0xCA5b0AE1d104030a9B8F879523508EFd86c14483,0xD9016A907Dc0ECfA3ca425ab20B6b785B42F2373,sushiswapV2,32441744799762736899594,11439449783341713331779,2.8359532507415577,19538496.0
0xC9E8DE00d65C30E979764ec7463E650599ec704f,0x090185f2135308BaD17527004364eBcC2D37e5F6,0x99D8a9C45b2ecA8864373A26D1459e3Dff1e17F3,sushiswapV2,1684588535660890234698147,2386101462595742445387,706.0003784701993,19538496.0
0xC79b8B960a02ca8a1D10dFC9AB20E5b3758d9811,0x0667D72e77D899A81965FFD415A5ea45D4A1275A,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,2125675020543008431106,2178969571971796,975541.3971290292,19538496.0
0xc599f66E20A8420894d980624671937D5D7e4eA5,0x374CB8C27130E2c9E04F44303f3c8351B9De61C1,0x6B3595068778DD592e39A122f4f5a5cF09C90fE2,sushiswapV2,63171341827136910936546739,824818189597745404573,76588.20164713495,19538496.0
0xc492ff23bC32c078Ad429a93d61aEca7AcD47628,0x1571eD0bed4D987fe2b498DdBaE7DFA19519F651,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,4368973747305624,72578142785952,60.19682482356477,19538496.0
0xc35466daAa5e61977ec4219d682Eeb7bEb431726,0x9d1089802eE608BA84C5c98211afE5f37F96B36C,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,sushiswapV2,1201988,1223989,0.9820251652588382,19538496.0
0xc30647f1cfD4aC75e5a3DBb460D1a728A1f67AC5,0x1C9922314ED1415c95b9FD453c3818fd41867d0B,0x46e98FFE40E408bA6412bEb670507e083C8B95ff,sushiswapV2,295142910211717279953962,422086343676093701504518,0.6992477123074327,19538496.0
0xc30424B354D41852082F712900bf3366baF1b776,0x4C3A8ECeB656Ec63eaE80a4ebD565E4887DB6160,0x516e2758b044433371076a48127b8CFa7b0bDb43,sushiswapV2,163942219805982285282159,37904467585445485446791121395,4.325142397434244e-06,19538496.0
0xBF0783e59c82d5c936E6e609Da36AA542fc32df5,0x375C825F6a5fA1417800d19ff8Dc4e85Da09e46A,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,1592445180243884854,64512558297456774,24.684266478805295,19538496.0
0xBDAb2d0a745c199649F9CA75cd25B352612094fA,0x2cc71c048A804Da930e28E93F3211dC03c702995,0x6B3595068778DD592e39A122f4f5a5cF09C90fE2,sushiswapV2,530823629990332,95064741458302602997,55838.118512441586,19538496.0
0xBD68d831E04479fB8293b862c3Bb091a4dcDad3f,0x0bc529c00C6401aEF6D220BE8C6Ea1667F6Ad93e,0x3155BA85D5F96b2d030a4966AF206230e46849cb,sushiswapV2,267994421294366,11071851227733989492,2.4205023693152972e-05,19538496.0
0xB580528b439bc4ba9F0BA6f19B1Bb2926740aDC6,0x1C9922314ED1415c95b9FD453c3818fd41867d0B,0xDA9FDAb21bC4A5811134A6E0Ba6CA06624e67c07,sushiswapV2,302123055194815135064,1597777547571448940368,0.1890895610931752,19538496.0
0xb301d7eFB4d46528F9cf0E5C86B065FBc9F50E9A,0x0eDF9bc41Bbc1354c70e2107F80C42caE7FBBcA8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,3400805031043019567629096,25073840951659535180,135631.59460090354,19538496.0
0xaf491D603DB3c1138a5ee5DB35Eb0C7b6c4541a2,0x33e18a092a93ff21aD04746c7Da12e35D34DC7C4,0xad32A8e6220741182940c5aBF610bDE99E737b2D,sushiswapV2,19968045663000920167048,428326326915603552660648,0.0466187680005375,19538496.0
0xAD7c57dF811AfED29dfd1d3b59de81638d8c6be0,0x557B933a7C2c45672B610F8954A3deB39a51A8Ca,0xD9016A907Dc0ECfA3ca425ab20B6b785B42F2373,sushiswapV2,16678034788499812497593,13654906297177899645550,1.2213950374706497,19538496.0
0xab7070c0A00BD2150c2F8C481907001Fe66a8397,0x557B933a7C2c45672B610F8954A3deB39a51A8Ca,0x91dFbEE3965baAEE32784c2d546B7a0C62F268c9,sushiswapV2,246887989202662384224647,1064471862892128772615006,0.2319347253875525,19538496.0
0xA8b19610ff17430d8584C8bFC5965A4F73Dec427,0x35e78b3982E87ecfD5b3f3265B601c046cDBe232,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,393100057890,1760000001,223.35230549241345,19538496.0
0x9F158687d4D496e753D83eFe301339A4D0b069f8,0x602f65BB8B8098Ad804E99DB6760Fd36208cD967,0xdAC17F958D2ee523a2206206994597C13D831ec7,sushiswapV2,2514298753656492478861698586,391857005,6416368.01581866,19538496.0
0x9c3ec0dB90Cf88F1881caBc6Cb0fAF0C5AA9F1C2,0x91dFbEE3965baAEE32784c2d546B7a0C62F268c9,0xD9016A907Dc0ECfA3ca425ab20B6b785B42F2373,sushiswapV2,27175035763265228087245,3675700404186019262573,7.393158520840633,19538496.0
0x9C2Efb900290402fd2b891170085B9d651bfC5Ce,0x1337DEF16F9B486fAEd0293eb623Dc8395dFE46a,0x1cEB5cB57C4D4E2b2433641b95Dd330A33185A44,sushiswapV2,234459370384340847558392,5916921869832488991,39625.226687500355,19538496.0
0x9a13867048e01c663ce8Ce2fE0cDAE69Ff9F35E3,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x798D1bE841a82a273720CE31c822C61a67a601C3,sushiswapV2,92214392,67987988825,0.0135633357588144,19538496.0
0x99f35F1823f78D05Cf337A698e6288008fF9B098,0x1487Bd704Fa05A222B0aDB50dc420f001f003045,0x3b484b82567a09e2588A13D54D032153f0c0aEe0,sushiswapV2,1595155985798620168341726,33720611917551055891398766945,4.730507233080092e-05,19538496.0
0x96306d30112fB1F307109f58b674cC855fd037c7,0x1559FA1b8F28238FD5D76D9f434ad86FD20D1559,0x6B3595068778DD592e39A122f4f5a5cF09C90fE2,sushiswapV2,753042758398919699883,55760822330718767374,13.504871824389625,19538496.0
0x90E4cCD73Bb850754D4324cA65E00753FB41Da51,0x1C9922314ED1415c95b9FD453c3818fd41867d0B,0x91dFbEE3965baAEE32784c2d546B7a0C62F268c9,sushiswapV2,1561633688201188551543820,2845337477949608846885217,0.5488395314451501,19538496.0
0x8f84E2500b9D206f02D7d10d6BB6337D62Ab0E2F,0x07baC35846e5eD502aA91AdF6A9e7aA210F2DcbE,0xC727f87871ee12Bbcedd2973746D1Deb7529aaD6,sushiswapV2,31502860667780497120201627,105561642,298430.9458522869,19538496.0
0x8c8e819F7209fc668e9cb4D33677fd24e4Ed8d75,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xEfaB7248D36585e2340E5d25F8a8D243E6e3193F,sushiswapV2,473884042432689131,1525745121023370683713726,3.105918779637575e-07,19538496.0
0x8C87cA150234F2d187E6cf0419c642e0486763a8,0x03ab458634910AaD20eF5f1C8ee96F1D6ac54919,0x42d6622deCe394b54999Fbd73D108123806f6a18,sushiswapV2,40854333497112463,22916031024515242762,0.0017827840018809,19538496.0
0x8a939151C476A9Ca3966fB87E0572a08fcDd14DB,0x514910771AF9Ca656af840dff83E8264EcF986CA,0x76306F029f8F99EFFE509534037Ba7030999E3CF,sushiswapV2,9630612906852114093,1495027925251549841765256,6.441761216755661e-06,19538496.0
0x88FC3c8E5C12fe0AAc65704b4B5AC3812409eD9b,0x48d38701a6F1a270d5bC3883d9926481aE3e74c7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,7424613562217512893,36964180367072769,200.8596833065793,19538496.0
0x83c1f84De2f8fE96a12f5CE9863da12678d68e6E,0x9104D72c25fda61C5FDD18C5ae2E17Ffbc5aE070,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,118444691700057148254,926902382063534096,127.7855079370574,19538496.0
0x821808A9E5bcE37Bf7cdB92516Da9FaB4EA86c5F,0x557B933a7C2c45672B610F8954A3deB39a51A8Ca,0x8642A849D0dcb7a15a974794668ADcfbe4794B56,sushiswapV2,2822921642481943053763353,96626838116340720726347,29.214674696103447,19538496.0
0x803FD1153c1E90E25c427Ab28deb196294748A1e,0x8b5728669F1fF5Bd14047d097CCDf0aac1Cb25F7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,58316942983733054771,843830205275565376,69.10980742232235,19538496.0
0x7cD4eba939f87e0c22FfAA54edf311ec39C48cF1,0x058bC8Ef040bD3971418E36aA88b64899378CcF4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,573208745238109693262,13040798604318274810,43.955033938512,19538496.0
0x7bc2b2F0654b3AAeDB22B6671aC2660157e75E47,0x6B3595068778DD592e39A122f4f5a5cF09C90fE2,0xBBbbCA6A901c926F240b89EacB641d8Aec7AEafD,sushiswapV2,326332043406330613926,1457451697090076468559,0.2239059064927363,19538496.0
0x7bB13FefaCeEf093837d504f2e92d7b7dBa5aA58,0x97Bbbc5d96875fB78D2F14b7FF8d7a3a74106F17,0xD9016A907Dc0ECfA3ca425ab20B6b785B42F2373,sushiswapV2,215460670052227178475,11180208926469541759561,0.0192716139268306,19538496.0
0x7ba20C0831B9EbfCB7A921D37161E768191B2049,0x14409B0Fc5C7f87b5DAd20754fE22d29A3dE8217,0x9813037ee2218799597d83D4a5B6F3b6778218d9,sushiswapV2,8572764328238362329960184,713241035320953394710,12019.449111450353,19538496.0
0x7B2024D6863519147af84DD30AB263Bd0bA83fbc,0x557B933a7C2c45672B610F8954A3deB39a51A8Ca,0xCA5b0AE1d104030a9B8F879523508EFd86c14483,sushiswapV2,3022934137139595670385640,7867758414042630337991550,0.3842179662944613,19538496.0
0x7AD4780dfA1624ad1DCA5D514C90eA7cF6eb37F9,0x2610F0bFC21EF389fe4D03CFB7De9ac1E6C99D6E,0x69fa0feE221AD11012BAb0FdB45d444D3D2Ce71c,sushiswapV2,3765303368008340362350654,145419477785140305465599,25.89270313273741,19538496.0
0x7A2feAfeD3b16b86420DC2F0E635cFC709cEB9c3,0x6B3595068778DD592e39A122f4f5a5cF09C90fE2,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,sushiswapV2,308178165792929091709,542665365731437093187,0.5678972443313164,19538496.0
0x79e0D4858AF8071349469B6589a3c23C1fE1586E,0x1cEB5cB57C4D4E2b2433641b95Dd330A33185A44,0x5A98FcBEA516Cf06857215779Fd812CA3beF1B32,sushiswapV2,1203156320043899394891,41580697521048100393848,0.0289354530292538,19538496.0
0x7836b563527BBc70F2428D7FEEaCBB6890537764,0x8642A849D0dcb7a15a974794668ADcfbe4794B56,0xD9016A907Dc0ECfA3ca425ab20B6b785B42F2373,sushiswapV2,1052582847919284008254,32180801893364090018777,0.032708409548251,19538496.0
0x7835cB043e8d53a5b361D489956d6c30808349da,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x9992eC3cF6A55b00978cdDF2b27BC6882d88D1eC,sushiswapV2,6338223,47876894696934136754962,1.3734971830621037e-06,19538581.0
0x77bD0E7eC0dE000EEA4Ec88d51f57f1780E0DFb2,0x557B933a7C2c45672B610F8954A3deB39a51A8Ca,0xe53EC727dbDEB9E2d5456c3be40cFF031AB40A55,sushiswapV2,2264495459503588983626024,29995990787558480875131,75.49327093548916,19538496.0
0x775cb814D48DB0ad6715DBfA7eAA2168AABd857B,0x408e41876cCCDC0F92210600ef50372656052a38,0xbCDa9E0658f4eECF56A0bd099e6DBc0C91f6A8c2,sushiswapV2,8505889171640897966418,27284332312,31.174994771266217,19538496.0
0x72a6D269c3E16239C24d905Ca61254eC26523b2d,0x3155BA85D5F96b2d030a4966AF206230e46849cb,0xa1faa113cbE53436Df28FF0aEe54275c13B40975,sushiswapV2,596068256569400207741,1487396252927250479313,0.4007461060872756,19538496.0
0x7296b9dCa75A75944d897317e2E1D0D2cA2d99bd,0xB4EFd85c19999D84251304bDA99E90B92300Bd93,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,2063931229335793044,14226955961309659,145.07187868920616,19538496.0
0x6f81427D641F865A3A4050eC220474B65599D543,0x1C9922314ED1415c95b9FD453c3818fd41867d0B,0x557B933a7C2c45672B610F8954A3deB39a51A8Ca,sushiswapV2,2037278417765887747447379,813958028441621991931568,2.5029280952807795,19538496.0
0x6d431419188283A5CA833fd3b39E5592a1983E37,0x61DA4439aF79d6c567AFbc97421D9debfDfB96BE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,sushiswapV2,7616937748510802346,311089929201345,24484.68122406153,19538496.0
0x6CBF2320860d0DE8D4B9993E2eC6f7FDA6739E18,0xBBbbCA6A901c926F240b89EacB641d8Aec7AEafD,0xF57e7e7C23978C3cAEC3C3548E3D615c346e79fF,sushiswapV2,1920777740497285722939,228414087969244374847,8.409191208713517,19538496.0
0x6C2134Dc2ED7E086be2Ab6C12916f66C3704b137,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,0xbCDa9E0658f4eECF56A0bd099e6DBc0C91f6A8c2,sushiswapV2,52312419868511389776,232607173495,0.0224895987008912,19538496.0
0x6aD4937289d5d01Bf32bC185001A739A2501d171,0x1C9922314ED1415c95b9FD453c3818fd41867d0B,0xCA5b0AE1d104030a9B8F879523508EFd86c14483,sushiswapV2,8393387823021008247885327,9086873651084494862930453,0.9236826817790382,19538496.0
0x69d4f0e72A9De650dd3Fe1f185Ed3bF1E9E7E3ED,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x6FC2f1044A3b9bB3e43A43EC8F840843Ed753061,sushiswapV2,366078395,10444274887046540006639257,3.505062811531578e-07,19538496.0
0x62970575502F4c7583f6d77E5C6eC1c740c36368,0x69fa0feE221AD11012BAb0FdB45d444D3D2Ce71c,0x84d821F7FbDD595c4C4A50842913e6b1E07d7a53,sushiswapV2,68649838795243292099680,32053818032501499339700104,0.0021417055130728,19538496.0
0x5dE14F2BbdFcd1a40b731b0F46685E86970E8C18,0x8642A849D0dcb7a15a974794668ADcfbe4794B56,0xCA5b0AE1d104030a9B8F879523508EFd86c14483,sushiswapV2,154055515757491541249369,11742802479561128913303120,0.0131191439203403,19538496.0
0x5BA61c0a8c4DccCc200cd0ccC40a5725a426d002,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,0x865377367054516e17014CcdED1e7d814EDC9ce4,sushiswapV2,149862985155702927018,10178833342631403503367,0.0147230021468217,19538496.0
